# title: Ming Dynasty Courier Routes and Postal Stations
# places: places_courier.csv
# timespan: [1368,,,1644,Late Ming Dynasty]
# pub_date: 2014
# segmentType: hroute
# contributors: [Lex Berman (CGA, Harvard Univ); Zhang Wei (Nankai University, Tianjin)]
# description: The Late Ming Dynasty Courier Stations and Routes were compiled primarily from the "Mingdai Yizhankao" by YANG Zhengtai, supplemented for some areas with information derived from the 1908 Postal Atlas. The Courier Stations and Routes were developed for use in an online network analyst application, which calculates the shortest route between selected postal stations on the fly:    http://maps.cga.harvard.edu/chinapostoffice/
# uri: https://github.com/kgeographer/topotime/tree/master/data/source/courier/README_Ming_Courier_Routes_Stations_2014.txt
collection;route_id;segment_id;source;target;label;geometry;timespan;duration;follows;maj_minor;src
courier;4000;4000-394;113;376;FURONG Guangdong (芙蓉驿) - LONGGUIXU Guangdong (龙归墟);{"type":"MultiLineString","coordinates":[[[113.603416442871,24.810209274292],[113.462863188587,24.7179138989601]]]};;;;2;1903 atlas
courier;4000;4000-395;113;371;FURONG Guangdong (芙蓉驿) - MABA Guangdong (马霸);{"type":"MultiLineString","coordinates":[[[113.583335876465,24.6833324432373],[113.603416442871,24.810209274292]]]};;;;1;1903 atlas
courier;4000;4000-396;371;372;MABA Guangdong (马霸) - WUSHI Guangdong (乌石);{"type":"MultiLineString","coordinates":[[[113.587023276842,24.569223778503],[113.583335876465,24.6833324432373]]]};;;;1;1903 atlas
courier;4000;4000-397;372;373;WUSHI Guangdong (乌石) - SHAKOU Guangdong (沙口);{"type":"MultiLineString","coordinates":[[[113.531754622672,24.4166822929949],[113.587023276842,24.569223778503]]]};;;;1;1903 atlas
courier;4000;4000-398;373;374;SHAKOU Guangdong (沙口) - HETOU Guangdong (河头);{"type":"MultiLineString","coordinates":[[[113.452167760668,24.2641408074867],[113.531754622672,24.4166822929949]]]};;;;1;1903 atlas
courier;4000;4000-399;96;405;XI'NAN Guangdong (西南驿) - ZHAOQING Guangdong (崧台驿);{"type":"MultiLineString","coordinates":[[[112.453155,23.056921],[112.886070251465,23.1658687591553]]]};;;;2;1903 atlas
courier;4000;4000-400;96;385;XI'NAN Guangdong (西南驿) - SANZHOU Guangdong (三洲);{"type":"MultiLineString","coordinates":[[[112.886070251465,23.1658687591553],[112.848,22.889]]]};;;;2;1903 atlas
courier;4000;4000-401;406;407;SHANTOU Guangdong (汕头) - ANBU Guangdong (菴埠);{"type":"MultiLineString","coordinates":[[[116.682884,23.3639550000001],[116.684898,23.4515000000002]]]};;;;2;1903 atlas
courier;4000;4000-402;407;408;ANBU Guangdong (菴埠) - CAITANGXU Guangdong (彩塘市);{"type":"MultiLineString","coordinates":[[[116.684898,23.4515000000002],[116.655524,23.5068140000001]]]};;;;2;1903 atlas
courier;4000;4000-403;408;409;CAITANGXU Guangdong (彩塘市) - LONGHU Guangdong (龙湖);{"type":"MultiLineString","coordinates":[[[116.655524,23.5068140000001],[116.646716,23.5552670000001]]]};;;;2;1903 atlas
courier;4000;4000-404;409;410;LONGHU Guangdong (龙湖) - FUYANG Guangdong (浮阳);{"type":"MultiLineString","coordinates":[[[116.646716,23.5552670000001],[116.602913,23.5814360000001]]]};;;;2;1903 atlas
courier;4000;4000-405;410;411;FUYANG Guangdong (浮阳) - FENGCHENGYI Guangdong (凤城驿);{"type":"MultiLineString","coordinates":[[[116.602913,23.5814360000001],[116.636658,23.667706]]]};;;;2;1903 atlas
courier;4000;4000-406;411;412;FENGCHENGYI Guangdong (凤城驿) - LIUHUANG Guangdong (馏隍);{"type":"MultiLineString","coordinates":[[[116.6403,23.6661000000001],[116.458,23.914]]]};;;;2;1903 atlas
courier;4000;4000-407;412;413;LIUHUANG Guangdong (馏隍) - XINDU Guangdong (新渡);{"type":"MultiLineString","coordinates":[[[116.458,23.914],[116.523247,24.095016]]]};;;;2;1903 atlas
courier;4000;4000-408;414;415;JIAYINGFU Guangdong (嘉应) - CHENGJIANGYI Guangdong (程江驿);{"type":"MultiLineString","coordinates":[[[116.63282,24.1862220000002],[116.110497,24.3157810000001]]]};;;;2;1903 atlas
courier;4000;4000-409;413;415;XINDU Guangdong (新渡) - CHENGJIANGYI Guangdong (程江驿);{"type":"MultiLineString","coordinates":[[[116.523247,24.095016],[116.63282,24.1862220000002]]]};;;;2;1903 atlas
courier;4000;4000-410;415;416;CHENGJIANGYI Guangdong (程江驿) - SANHEBA Guangdong (三河灞);{"type":"MultiLineString","coordinates":[[[116.63282,24.1862220000002],[116.563042,24.3946900000001]]]};;;;2;1903 atlas
courier;4000;4000-411;416;417;SANHEBA Guangdong (三河灞) - DAPU Guangdong (大埔);{"type":"MultiLineString","coordinates":[[[116.563042,24.3946900000001],[116.68544,24.517746]]]};;;;2;1903 atlas
courier;4000;4000-412;418;419;QIDUYI Guangdong (七都驿) - XINGNING Guangdong (兴宁驿);{"type":"MultiLineString","coordinates":[[[115.97683,24.0406340000001],[115.727348,24.1386910000001]]]};;;;2;1903 atlas
courier;4000;4000-413;414;418;JIAYINGFU Guangdong (嘉应) - QIDUYI Guangdong (七都驿);{"type":"MultiLineString","coordinates":[[[115.97683,24.0406340000001],[116.110497,24.3157810000001]]]};;;;2;1903 atlas
courier;4000;4000-414;433;434;XINLEYI Guangdong (欣乐驿) - BOLUO Guangdong (博罗);{"type":"MultiLineString","coordinates":[[[114.273606,23.1722470000001],[114.410285,23.0893780000001]]]};;;;2;1903 atlas
courier;4000;4000-415;432;433;HENGLI Guangdong (横沥) - XINLEYI Guangdong (欣乐驿);{"type":"MultiLineString","coordinates":[[[114.410285,23.0893780000001],[114.599998474121,23.1666660308837]]]};;;;2;1903 atlas
courier;4000;4000-416;431;432;CHIWEI Guangdong (赤尾) - HENGLI Guangdong (横沥);{"type":"MultiLineString","coordinates":[[[114.599998474121,23.1666660308837],[114.466667175293,23.3500003814697]]]};;;;2;1903 atlas
courier;4000;4000-417;430;431;GUANYINGE Guangdong (观音阁) - CHIWEI Guangdong (赤尾);{"type":"MultiLineString","coordinates":[[[114.466667175293,23.3500003814697],[114.586777,23.4017560000001]]]};;;;2;1903 atlas
courier;4000;4000-418;429;430;PUQIAN Guangdong (埔前) - GUANYINGE Guangdong (观音阁);{"type":"MultiLineString","coordinates":[[[114.586777,23.4017560000001],[114.599998474121,23.5666675567627]]]};;;;2;1903 atlas
courier;4000;4000-419;428;429;HEYUAN Guangdong (河源) - PUQIAN Guangdong (埔前);{"type":"MultiLineString","coordinates":[[[114.599998474121,23.5666675567627],[114.69146,23.736834]]]};;;;2;1903 atlas
courier;4000;4000-420;427;952;LANKOU Guangdong (蓝口) - YIHEYI Guangdong (义合驿);{"type":"MultiLineString","coordinates":[[[114.866569,23.8398740000001],[115.083984,23.956976]]]};;;;2;1903 atlas
courier;4000;4000-421;426;427;LONGCHUAN Guangdong (龙川) - LANKOU Guangdong (蓝口);{"type":"MultiLineString","coordinates":[[[115.083984,23.956976],[115.186172,24.0600030000001]]]};;;;2;1903 atlas
courier;4000;4000-422;425;426;LAOLONG Guangdong (老隆) - LONGCHUAN Guangdong (龙川);{"type":"MultiLineString","coordinates":[[[115.186172,24.0600030000001],[115.255585,24.0997140000001]]]};;;;2;1903 atlas
courier;4000;4000-423;424;425;HESHIXU Guangdong (鹤市墟) - LAOLONG Guangdong (老隆);{"type":"MultiLineString","coordinates":[[[115.255585,24.0997140000001],[115.361618,24.0070190000001]]]};;;;2;1903 atlas
courier;4000;4000-424;423;424;QILINGXU Guangdong (岐岭) - HESHIXU Guangdong (鹤市墟);{"type":"MultiLineString","coordinates":[[[115.361618,24.0070190000001],[115.447479,24.0808700000001]]]};;;;2;1903 atlas
courier;4000;4000-425;422;423;CHANGLE Guangdong (长乐) - QILINGXU Guangdong (岐岭);{"type":"MultiLineString","coordinates":[[[115.447479,24.0808700000001],[115.61644,24.0660500000001]]]};;;;2;1903 atlas
courier;4000;4000-426;419;422;XINGNING Guangdong (兴宁驿) - CHANGLE Guangdong (长乐);{"type":"MultiLineString","coordinates":[[[115.61644,24.0660500000001],[115.727348,24.1386910000001]]]};;;;2;1903 atlas
courier;4000;4000-427;435;436;WENCHUANYI Sichuan (文川驿) - NANXI Sichuan (南溪);{"type":"MultiLineString","coordinates":[[[104.616356,28.774832],[104.972015,28.8479840000001]]]};;;;2;1903 atlas
courier;4000;4000-428;436;437;NANXI Sichuan (南溪) - LUCHUANYI Sichuan (卢川驿);{"type":"MultiLineString","coordinates":[[[104.972015,28.8479840000001],[105.437004,28.8843630000001]]]};;;;2;1903 atlas
courier;4000;4000-429;438;440;LUQIAOYI Sichuan (陆桥驿) - NEIJIANG Sichuan (内江);{"type":"MultiLineString","coordinates":[[[105.273041,29.34938],[105.053894,29.5807550000001]]]};;;;2;1903 atlas
courier;4000;4000-430;440;441;NEIJIANG Sichuan (内江) - ZIZHOU Sichuan (资县);{"type":"MultiLineString","coordinates":[[[105.053894,29.5807550000001],[104.848358,29.7847480000001]]]};;;;2;1903 atlas
courier;4000;4000-431;437;443;LUCHUANYI Sichuan (卢川驿) - HEJIANG Sichuan (合江);{"type":"MultiLineString","coordinates":[[[105.437004,28.8843630000001],[105.826729,28.8120020000001]]]};;;;2;1903 atlas
courier;4000;4000-432;438;439;LUQIAOYI Sichuan (陆桥驿) - RONGCHANG Chongqing (荣昌);{"type":"MultiLineString","coordinates":[[[105.273041,29.34938],[105.596313,29.4127710000001]]]};;;;2;1903 atlas
courier;4000;4000-433;439;442;RONGCHANG Chongqing (荣昌) - DONGCHUAN Chongqing (东皋驿);{"type":"MultiLineString","coordinates":[[[105.596313,29.4127710000001],[105.896606,29.3602870000001]]]};;;;2;1903 atlas
courier;4000;4000-434;437;444;LUCHUANYI Sichuan (卢川驿) - NAXI Sichuan (纳溪驿);{"type":"MultiLineString","coordinates":[[[105.437004,28.8843630000001],[105.381729,28.7820630000001]]]};;;;2;1903 atlas
courier;4000;4000-435;445;846;YONGNING Sichuan (永宁卫) - YONG'ANYI Sichuan (永安驿);{"type":"MultiLineString","coordinates":[[[105.370230509146,28.3842828590789],[105.420772,28.1744040000001]]]};;;;2;1903 atlas
courier;4000;4000-436;446;447;CHANGNING Sichuan (长宁) - DUNINGYI Sichuan (都宁驿);{"type":"MultiLineString","coordinates":[[[104.889175,28.379269],[104.797791,28.3811910000001]]]};;;;2;1903 atlas
courier;4000;4000-437;446;448;CHANGNING Sichuan (长宁) - XINGWEN Sichuan (兴文);{"type":"MultiLineString","coordinates":[[[105.086327,28.3406260000001],[104.889175,28.379269]]]};;;;2;1903 atlas
courier;4000;4000-438;449;450;HUILI Sichuan (会理) - AYONGYI Sichuan (阿用驿);{"type":"MultiLineString","coordinates":[[[102.233864,26.6618670000001],[102.326459,27.3329090000001]]]};;;;2;1903 atlas
courier;4000;4000-439;451;840;LUCHUANYI Sichuan (泸川驿) - LUMAYI Sichuan (禄马驿);{"type":"MultiLineString","coordinates":[[[102.207599,27.7206120000001],[102.266953,27.8998149999999]]]};;;;2;1903 atlas
courier;4000;4000-440;451;839;LUCHUANYI Sichuan (泸川驿) - XILONGYI Sichuan (谿龙驿);{"type":"MultiLineString","coordinates":[[[102.266953,27.8998149999999],[102.182885,28.1311830000001]]]};;;;2;1903 atlas
courier;4000;4000-441;452;454;LUGUGUAN Sichuan (泸沽驿) - YUEXI Sichuan (越xi);{"type":"MultiLineString","coordinates":[[[102.197121,28.307333],[102.503777,28.6437640000001]]]};;;;2;1903 atlas
courier;4000;4000-442;452;453;LUGUGUAN Sichuan (泸沽驿) - NINGFANWEI Sichuan (宁番卫);{"type":"MultiLineString","coordinates":[[[102.197121,28.307333],[102.165703,28.5509510000001]]]};;;;2;1903 atlas
courier;4000;4000-443;454;456;YUEXI Sichuan (越xi) - FULIN Sichuan (富林);{"type":"MultiLineString","coordinates":[[[102.503777,28.6437640000001],[102.676926,29.3540380000001]]]};;;;2;1903 atlas
courier;4000;4000-444;455;456;QINGXI Sichuan (清溪) - FULIN Sichuan (富林);{"type":"MultiLineString","coordinates":[[[102.676926,29.3540380000001],[102.617798,29.585054]]]};;;;2;1903 atlas
courier;4000;4000-445;455;457;QINGXI Sichuan (清溪) - JINGKOUYI Sichuan (箐口驿);{"type":"MultiLineString","coordinates":[[[102.617798,29.585054],[102.837318,29.7953260000002]]]};;;;2;1903 atlas
courier;4000;4000-446;457;458;JINGKOUYI Sichuan (箐口驿) - YA'AN Sichuan (雅安驿);{"type":"MultiLineString","coordinates":[[[102.837318,29.7953260000002],[102.984367,29.9855560000001]]]};;;;2;1903 atlas
courier;4000;4000-447;458;459;YA'AN Sichuan (雅安驿) - TAIPINGYI Sichuan (太平驿);{"type":"MultiLineString","coordinates":[[[102.984367,29.9855560000001],[102.750504,30.078638]]]};;;;2;1903 atlas
courier;4000;4000-448;435;463;WENCHUANYI Sichuan (文川驿) - JIANWEI Sichuan (犍为);{"type":"MultiLineString","coordinates":[[[104.616356,28.774832],[103.943123,29.2092440000001]]]};;;;2;1903 atlas
courier;4000;4000-449;462;463;ZHUGENTAN Sichuan (竹根滩) - JIANWEI Sichuan (犍为);{"type":"MultiLineString","coordinates":[[[103.943123,29.2092440000001],[103.797557880758,29.3647932466109]]]};;;;2;1903 atlas
courier;4000;4000-450;462;464;ZHUGENTAN Sichuan (竹根滩) - NIUHUAXI Sichuan (牛华溪);{"type":"MultiLineString","coordinates":[[[103.797557880758,29.3647932466109],[103.809395,29.469742]]]};;;;2;1903 atlas
courier;4000;4000-451;461;464;JIADING Sichuan (嘉定州) - NIUHUAXI Sichuan (牛华溪);{"type":"MultiLineString","coordinates":[[[103.809395,29.469742],[103.751564,29.5706860000001]]]};;;;2;1903 atlas
courier;4000;4000-452;460;838;QIONGZHOU Sichuan (邛州) - BAIZHANGYI Sichuan (百丈驿);{"type":"MultiLineString","coordinates":[[[103.25,30.1833324432372],[103.456825,30.4165900000001]]]};;;;2;1903 atlas
courier;4000;4000-453;460;468;QIONGZHOU Sichuan (邛州) - CHONGQINGZHOU Sichuan (崇庆州);{"type":"MultiLineString","coordinates":[[[103.456825,30.4165900000001],[103.672607,30.6365640000001]]]};;;;2;1903 atlas
courier;4000;4000-454;461;465;JIADING Sichuan (嘉定州) - QINGSHEN Sichuan (青神);{"type":"MultiLineString","coordinates":[[[103.751564,29.5706860000001],[103.845108,29.8372760000001]]]};;;;2;1903 atlas
courier;4000;4000-455;465;466;QINGSHEN Sichuan (青神) - MEIZHOU Sichuan (眉州驿);{"type":"MultiLineString","coordinates":[[[103.845108,29.8372760000001],[103.831459,30.050497]]]};;;;2;1903 atlas
courier;4000;4000-456;466;467;MEIZHOU Sichuan (眉州驿) - PENGSHAN Sichuan (彭山);{"type":"MultiLineString","coordinates":[[[103.831459,30.050497],[103.869247,30.200752]]]};;;;2;1903 atlas
courier;4000;4000-457;467;837;PENGSHAN Sichuan (彭山) - MUMAYI Sichuan (木马驿);{"type":"MultiLineString","coordinates":[[[103.869247,30.200752],[104.066665649414,30.4999999999999]]]};;;;2;1903 atlas
courier;4000;4000-458;8;837;JINGUANYI Sichuan (锦官驿) - MUMAYI Sichuan (木马驿);{"type":"MultiLineString","coordinates":[[[104.066665649414,30.4999999999999],[104.077995300293,30.6503849029541]]]};;;;2;1903 atlas
courier;4000;4000-459;468;469;CHONGQINGZHOU Sichuan (崇庆州) - WENJIANG Sichuan (温江);{"type":"MultiLineString","coordinates":[[[103.672607,30.6365640000001],[103.830605,30.702269]]]};;;;2;1903 atlas
courier;4000;4000-460;8;469;JINGUANYI Sichuan (锦官驿) - WENJIANG Sichuan (温江);{"type":"MultiLineString","coordinates":[[[103.830605,30.702269],[104.077995300293,30.6503849029541]]]};;;;2;1903 atlas
courier;4000;4000-461;8;473;JINGUANYI Sichuan (锦官驿) - YONGKANGYI Sichuan (永康驿);{"type":"MultiLineString","coordinates":[[[104.077995300293,30.6503849029541],[103.621403672805,31.0126133072906]]]};;;;2;1903 atlas
courier;4000;4000-462;473;832;YONGKANGYI Sichuan (永康驿) - TAIPINGYI Sichuan (太平驿);{"type":"MultiLineString","coordinates":[[[103.621403672805,31.0126133072906],[103.499463490766,31.1463699465936]]]};;;;2;1903 atlas
courier;4000;4000-463;471;474;ANYUANYI Sichuan (安远驿) - HULINYI Sichuan (护林驿);{"type":"MultiLineString","coordinates":[[[103.578148,31.477791],[103.853035,31.688931]]]};;;;2;1903 atlas
courier;4000;4000-464;471;472;ANYUANYI Sichuan (安远驿) - HANSHUIYI Sichuan (寒水驿);{"type":"MultiLineString","coordinates":[[[103.480194,31.2977910000001],[103.578148,31.477791]]]};;;;2;1903 atlas
courier;4000;4000-465;472;832;HANSHUIYI Sichuan (寒水驿) - TAIPINGYI Sichuan (太平驿);{"type":"MultiLineString","coordinates":[[[103.499463490766,31.1463699465936],[103.480194,31.2977910000001]]]};;;;2;1903 atlas
courier;4000;4000-466;475;476;JIANGYOU Sichuan (江油) - ZHONGBA Sichuan (中坝);{"type":"MultiLineString","coordinates":[[[104.776527,31.8828120000001],[104.740952,31.7781160000001]]]};;;;2;1903 atlas
courier;4000;4000-467;14;477;JINSHANYI Sichuan (金山驿) - ZHANGMING Sichuan (彰明);{"type":"MultiLineString","coordinates":[[[104.718544,31.7186320000001],[104.749298095703,31.4590072631837]]]};;;;2;1903 atlas
courier;4000;4000-468;476;477;ZHONGBA Sichuan (中坝) - ZHANGMING Sichuan (彰明);{"type":"MultiLineString","coordinates":[[[104.740952,31.7781160000001],[104.718544,31.7186320000001]]]};;;;2;1903 atlas
courier;4000;4000-469;470;831;HANZHOU Sichuan (汉州) - GUDIANYI Sichuan (古店驿);{"type":"MultiLineString","coordinates":[[[104.283066,30.9813100000001],[104.499779,30.9987300000001]]]};;;;1;1903 atlas
courier;4000;4000-470;480;830;HUANGHUAYI Sichuan (皇华驿) - JIANNINGYI Sichuan (建宁驿);{"type":"MultiLineString","coordinates":[[[104.875994,31.0772870000001],[105.08757,31.09462]]]};;;;1;1903 atlas
courier;4000;4000-471;14;480;JINSHANYI Sichuan (金山驿) - HUANGHUAYI Sichuan (皇华驿);{"type":"MultiLineString","coordinates":[[[105.08757,31.09462],[104.749298095703,31.4590072631837]]]};;;;2;1903 atlas
courier;4000;4000-472;483;484;BAXIAN Chongqing (巴县) - LAIFENGYI Chongqing (来凤驿);{"type":"MultiLineString","coordinates":[[[106.552667,29.559972],[106.202049,29.436478]]]};;;;2;1903 atlas
courier;4000;4000-473;442;484;DONGCHUAN Chongqing (东皋驿) - LAIFENGYI Chongqing (来凤驿);{"type":"MultiLineString","coordinates":[[[106.202049,29.436478],[105.896606,29.3602870000001]]]};;;;2;1903 atlas
courier;4000;4000-474;8;482;JINGUANYI Sichuan (锦官驿) - JIANZHOU Sichuan (简州);{"type":"MultiLineString","coordinates":[[[104.550407,30.3902720000002],[104.077995300293,30.6503849029541]]]};;;;2;1903 atlas
courier;4000;4000-475;441;858;ZIZHOU Sichuan (资县) - NANJINYI Sichuan (南津驿);{"type":"MultiLineString","coordinates":[[[104.848358,29.7847480000001],[104.692558,30.035488]]]};;;;2;1903 atlas
courier;4000;4000-476;482;858;JIANZHOU Sichuan (简州) - NANJINYI Sichuan (南津驿);{"type":"MultiLineString","coordinates":[[[104.692558,30.035488],[104.550407,30.3902720000002]]]};;;;2;1903 atlas
courier;4000;4000-477;491;785;HEYANGYI Chongqing (合阳驿) - TUTUOYI Chongqing (土陀驿);{"type":"MultiLineString","coordinates":[[[106.498054504395,29.781665802002],[106.25956,30.0039420000001]]]};;;;2;1903 atlas
courier;4000;4000-478;490;491;DINGYUAN Sichuan (定远) - HEYANGYI Chongqing (合阳驿);{"type":"MultiLineString","coordinates":[[[106.25956,30.0039420000001],[106.2584,30.272371]]]};;;;2;1903 atlas
courier;4000;4000-479;489;490;NANCHONG Sichuan (南充) - DINGYUAN Sichuan (定远);{"type":"MultiLineString","coordinates":[[[106.2584,30.272371],[106.080727,30.7989860000001]]]};;;;2;1903 atlas
courier;4000;4000-480;488;489;XICHONG Sichuan (西充) - NANCHONG Sichuan (南充);{"type":"MultiLineString","coordinates":[[[106.080727,30.7989860000001],[105.880943,31.0104580000001]]]};;;;2;1903 atlas
courier;4000;4000-481;487;488;NANBU Sichuan (南部) - XICHONG Sichuan (西充);{"type":"MultiLineString","coordinates":[[[105.880943,31.0104580000001],[106.058586,31.359615]]]};;;;2;1903 atlas
courier;4000;4000-482;486;487;JINPINGYI Sichuan (锦屏驿) - NANBU Sichuan (南部);{"type":"MultiLineString","coordinates":[[[106.058586,31.359615],[105.967033,31.5831600000001]]]};;;;2;1903 atlas
courier;4000;4000-483;485;486;CANGXI Sichuan (苍溪驿) - JINPINGYI Sichuan (锦屏驿);{"type":"MultiLineString","coordinates":[[[105.967033,31.5831600000001],[105.933037,31.7431050000001]]]};;;;1;1903 atlas
courier;4000;4000-484;21;818;WENJINYI Sichuan (问津驿) - LONGTANYI Sichuan (龙潭驿);{"type":"MultiLineString","coordinates":[[[105.85006648168,32.3184427683531],[105.832992553711,32.4438896179199]]]};;;;1;1903 atlas
courier;4000;4000-485;344;483;QIJIANG Chongqing (綦江) - BAXIAN Chongqing (巴县);{"type":"MultiLineString","coordinates":[[[106.639313,29.0252590000001],[106.5528,29.5628]]]};;;;2;1903 atlas
courier;4000;4000-486;492;493;FENGTAI Beijing (丰台区) - ZHANGXINDIAN Beijing (长辛店);{"type":"MultiLineString","coordinates":[[[116.193977,39.827301],[116.283989,39.8494490000001]]]};;;;1;1903 atlas
courier;4000;4000-487;178;493;LANGXIANG Beijing (固节驿) - ZHANGXINDIAN Beijing (长辛店);{"type":"MultiLineString","coordinates":[[[116.193977,39.827301],[116.135581970215,39.7412528991699]]]};;;;1;
courier;4000;4000-488;495;496;LIANGGEZHUANG Hebei (梁各庄) - BANBIDIAN Hebei (高碑店);{"type":"MultiLineString","coordinates":[[[115.37705082833,39.3530719113947],[115.400124,39.3835370000002]]]};;;;1;1903 atlas
courier;4000;4000-489;494;495;QINGYUANYI Hebei (清苑驿) - LIANGGEZHUANG Hebei (梁各庄);{"type":"MultiLineString","coordinates":[[[115.400124,39.3835370000002],[115.493477,39.349037]]]};;;;1;1903 atlas
courier;4000;4000-490;164;494;LAISHUI Hebei (涞水) - QINGYUANYI Hebei (清苑驿);{"type":"MultiLineString","coordinates":[[[115.493477,39.349037],[115.707802,39.391743]]]};;;;1;1903 atlas
