id;source;target;label;geom;maj_minor;src
947;410;944;FUYANG Guangdong (浮阳) - LINGSHANYI Guangdong (灵山驿);{"type":"MultiLineString","coordinates":[[[116.602913,23.5814360000001],[116.594063,23.260954]]]};2;
948;944;945;LINGSHANYI Guangdong (灵山驿) - WUNINGYI Guangdong (武宁驿);{"type":"MultiLineString","coordinates":[[[116.594063,23.260954],[116.504666527808,23.0785938039394]]]};2;
949;945;946;WUNINGYI Guangdong (武宁驿) - HUILAI Guangdong (惠来);{"type":"MultiLineString","coordinates":[[[116.504666527808,23.0785938039394],[116.288513,23.039129]]]};2;
950;946;947;HUILAI Guangdong (惠来) - BEISHANYI Guangdong (北山驿);{"type":"MultiLineString","coordinates":[[[116.288513,23.039129],[116.159019,22.9965250000001]]]};2;
951;947;948;BEISHANYI Guangdong (北山驿) - DAPOYI Guangdong (大陂驿);{"type":"MultiLineString","coordinates":[[[116.159019,22.9965250000001],[115.847465309807,22.9591367314312]]]};2;
952;420;948;LUFENG Guangdong (陆丰) - DAPOYI Guangdong (大陂驿);{"type":"MultiLineString","coordinates":[[[115.847465309807,22.9591367314312],[115.641083,22.9484669999999]]]};2;
953;420;421;LUFENG Guangdong (陆丰) - NANFENGYI Guangdong (南丰驿);{"type":"MultiLineString","coordinates":[[[115.641083,22.9484669999999],[115.335,22.9760000000001]]]};2;
954;421;949;NANFENGYI Guangdong (南丰驿) - PING'ANYI Guangdong (平安驿);{"type":"MultiLineString","coordinates":[[[115.335,22.9760000000001],[115.20752,22.8946]]]};2;
955;949;950;PING'ANYI Guangdong (平安驿) - PINGZHENGYI Guangdong (平政驿);{"type":"MultiLineString","coordinates":[[[115.20752,22.8946],[114.897375423893,22.8403623504521]]]};2;
956;950;951;PINGZHENGYI Guangdong (平政驿) - PINGSHANYI Guangdong (平山驿);{"type":"MultiLineString","coordinates":[[[114.897375423893,22.8403623504521],[114.716667175293,22.9833335876465]]]};2;
957;433;951;XINLEYI Guangdong (欣乐驿) - PINGSHANYI Guangdong (平山驿);{"type":"MultiLineString","coordinates":[[[114.716667175293,22.9833335876465],[114.410285,23.0893780000001]]]};2;
958;428;952;HEYUAN Guangdong (河源) - YIHEYI Guangdong (义合驿);{"type":"MultiLineString","coordinates":[[[114.69146,23.736834],[114.866569,23.8398740000001]]]};2;1903 atlas
959;434;955;BOLUO Guangdong (博罗) - SUZHOUYI Guangdong (苏州驿);{"type":"MultiLineString","coordinates":[[[114.273606,23.1722470000001],[114.175034,23.085466]]]};2;
960;953;955;TIEGANGYI Guangdong (铁冈驿) - SUZHOUYI Guangdong (苏州驿);{"type":"MultiLineString","coordinates":[[[114.175034,23.085466],[114.088139,23.066694]]]};2;
961;953;954;TIEGANGYI Guangdong (铁冈驿) - HUANGJIASHANYI Guangdong (黄家山驿);{"type":"MultiLineString","coordinates":[[[114.088139,23.066694],[113.852598155963,23.1104905208846]]]};2;
962;954;956;HUANGJIASHANYI Guangdong (黄家山驿) - DONGZHOUYI Guangdong (东州驿);{"type":"MultiLineString","coordinates":[[[113.852598155963,23.1104905208846],[113.540619,23.0942500000001]]]};2;
963;104;956;WUYANG Guangdong (五羊驿) - DONGZHOUYI Guangdong (东州驿);{"type":"MultiLineString","coordinates":[[[113.540619,23.0942500000001],[113.256065368652,23.1346244812013]]]};2;
964;343;962;YUANSHUIYI Hunan (沅水驿) - HUAIHUAYI Hunan (怀化驿);{"type":"MultiLineString","coordinates":[[[110.112259,27.620098],[109.684082,27.447302]]]};1;
965;59;963;CHENYANGSHUIYI Hunan (辰阳水驿) - SHANTANGYI Hunan (山塘驿);{"type":"MultiLineString","coordinates":[[[110.214518,27.8893199999998],[110.182647705078,28.018482208252]]]};1;
966;58;59;CHUANXIYI Hunan (船溪驿) - CHENYANGSHUIYI Hunan (辰阳水驿);{"type":"MultiLineString","coordinates":[[[110.182647705078,28.018482208252],[110.154220581055,28.2800292968751]]]};1;
967;58;964;CHUANXIYI Hunan (船溪驿) - JIANGKOUYI Hunan (江口驿);{"type":"MultiLineString","coordinates":[[[110.300003051758,28.3500003814698],[110.154220581055,28.2800292968751]]]};1;
968;63;964;YIRONGYI Hunan (怡容驿) - JIANGKOUYI Hunan (江口驿);{"type":"MultiLineString","coordinates":[[[110.39209,28.440548],[110.300003051758,28.3500003814698]]]};1;
969;699;701;ZHENGJIAYI Hunan (郑家驿) - BEIRONGYI Hunan (北溶驿);{"type":"MultiLineString","coordinates":[[[111.339485,28.7062870000001],[110.493019,28.6385080000001]]]};2;
970;354;966;YONGDINGWEI Hunan (永定卫) - MAOGANGSI Hunan (茅冈司);{"type":"MultiLineString","coordinates":[[[110.484711,29.127953],[110.185295,29.236904]]]};2;
971;707;967;JIANLI Hubei (监利) - LINJIANGYI Hunan (临江驿);{"type":"MultiLineString","coordinates":[[[112.900253,29.8157580000001],[112.895958000001,29.5416549999985]]]};2;MDYZK
972;359;968;YUNXI Hunan (云谿驿) - CHENGLINGJIYI Hunan (城陵矶驿);{"type":"MultiLineString","coordinates":[[[113.263153000004,29.4730489999962],[113.150040000003,29.4337789999971]]]};1;MDYZK
973;957;958;LUSHUNKOUYI Liaoning (旅顺口驿) - MUCHANGYI Liaoning (木场驿);{"type":"MultiLineString","coordinates":[[[121.255562,38.8087200000001],[121.434743,38.982421]]]};2;
974;958;959;MUCHANGYI Liaoning (木场驿) - JINZHOUYI Liaoning (金州驿);{"type":"MultiLineString","coordinates":[[[121.434743,38.982421],[121.70105,39.098946]]]};2;
975;959;960;JINZHOUYI Liaoning (金州驿) - SHIHEYI Liaoning (石河驿);{"type":"MultiLineString","coordinates":[[[121.70105,39.098946],[121.844092520576,39.3440929242232]]]};2;
976;960;961;SHIHEYI Liaoning (石河驿) - BOLANYI Liaoning (孛兰驿);{"type":"MultiLineString","coordinates":[[[121.844092520576,39.3440929242232],[121.956467,39.3900340000002]]]};2;
985;976;977;ANSHANYI Liaoning (鞍山驿) - LIAODONGDUSI Liaoning (辽东都司);{"type":"MultiLineString","coordinates":[[[122.942413,41.0739400000001],[123.167984,41.2658500000001]]]};2;
986;977;978;LIAODONGDUSI Liaoning (辽东都司) - HUPIYI Liaoning (虎皮驿);{"type":"MultiLineString","coordinates":[[[123.167984,41.2658500000001],[123.35186,41.5108530000001]]]};2;
988;250;979;ZAICHENGYI Liaoning (在城驿) - PUHESUO Liaoning (蒲河所);{"type":"MultiLineString","coordinates":[[[123.419883728027,41.7882499694825],[123.582886,41.947865]]]};2;
989;979;980;PUHESUO Liaoning (蒲河所) - YILUYI Liaoning (懿路驿);{"type":"MultiLineString","coordinates":[[[123.582886,41.947865],[123.649576,42.0992660000001]]]};2;
990;980;981;YILUYI Liaoning (懿路驿) - QIZHOUYI Liaoning (器州驿);{"type":"MultiLineString","coordinates":[[[123.649576,42.0992660000001],[123.847854,42.295509]]]};2;
991;981;982;QIZHOUYI Liaoning (器州驿) - ZHONGGUCHENG Liaoning (中固城);{"type":"MultiLineString","coordinates":[[[123.847854,42.295509],[123.992081,42.440292]]]};2;
992;982;983;ZHONGGUCHENG Liaoning (中固城) - ANLEZHOUYI Liaoning (安乐州);{"type":"MultiLineString","coordinates":[[[123.992081,42.440292],[124.076736,42.604393]]]};2;
993;983;984;ANLEZHOUYI Liaoning (安乐州) - WEIYUANBAO Liaoning (威远堡);{"type":"MultiLineString","coordinates":[[[124.076736,42.604393],[124.275090656673,42.6693795402394]]]};2;
994;975;985;ZAICHENGYI Liaoning (在城驿) - NIUZHUANGYI Liaoning (牛庄驿);{"type":"MultiLineString","coordinates":[[[122.750341814172,40.8496358850931],[122.523674,40.9455340000001]]]};2;
995;985;986;NIUZHUANGYI Liaoning (牛庄驿) - XININGBAO Liaoning (西宁堡);{"type":"MultiLineString","coordinates":[[[122.523674,40.9455340000001],[122.364069448361,41.0278291272778]]]};2;
996;986;987;XININGBAO Liaoning (西宁堡) - SHALINGYI Liaoning (沙岭驿);{"type":"MultiLineString","coordinates":[[[122.364069448361,41.0278291272778],[122.367058,41.145584]]]};2;
997;987;989;SHALINGYI Liaoning (沙岭驿) - XIPINGYI Liaoning (西平驿);{"type":"MultiLineString","coordinates":[[[122.367058,41.145584],[122.337014657228,41.246704957526]]]};2;
998;988;989;PANSHANYI Liaoning (盘山驿) - XIPINGYI Liaoning (西平驿);{"type":"MultiLineString","coordinates":[[[122.337014657228,41.246704957526],[122.005074,41.478075]]]};2;
999;988;990;PANSHANYI Liaoning (盘山驿) - BANQIAOYI Liaoning (板桥驿);{"type":"MultiLineString","coordinates":[[[122.005074,41.478075],[121.786598,41.595165]]]};2;
1000;990;991;BANQIAOYI Liaoning (板桥驿) - QIANMALINGYI Liaoning (牵马岭驿);{"type":"MultiLineString","coordinates":[[[121.786598,41.595165],[121.563899,41.5517110000001]]]};2;
1001;991;992;QIANMALINGYI Liaoning (牵马岭驿) - YIZHOUYI Liaoning (义州驿);{"type":"MultiLineString","coordinates":[[[121.563899,41.5517110000001],[121.243027,41.5393940000001]]]};2;
1002;991;993;QIANMALINGYI Liaoning (牵马岭驿) - LVYANGYI Liaoning (闾阳驿);{"type":"MultiLineString","coordinates":[[[121.563899,41.5517110000001],[121.665000915527,41.3791656494141]]]};2;
1003;993;994;LVYANGYI Liaoning (闾阳驿) - SHISANSHANYI Liaoning (十三山驿);{"type":"MultiLineString","coordinates":[[[121.665000915527,41.3791656494141],[121.505920125425,41.2625863511877]]]};2;
1004;994;997;SHISANSHANYI Liaoning (十三山驿) - GUANGGNINGZHONGZUOSUOYI Liaoning (广宁中左所);{"type":"MultiLineString","coordinates":[[[121.505920125425,41.2625863511877],[121.354941640026,41.171370931203]]]};2;
1005;996;997;XIAOLINGHEYI Liaoning (小凌河驿) - GUANGGNINGZHONGZUOSUOYI Liaoning (广宁中左所);{"type":"MultiLineString","coordinates":[[[121.354941640026,41.171370931203],[121.25663,41.0971830000001]]]};2;
1006;995;996;XINGSHANYI Liaoning (杏山驿) - XIAOLINGHEYI Liaoning (小凌河驿);{"type":"MultiLineString","coordinates":[[[121.25663,41.0971830000001],[121.078743,40.9464990000002]]]};2;
1007;995;1004;XINGSHANYI Liaoning (杏山驿) - NINGYUANZHONGZUOSUO Liaoning (宁远中左所);{"type":"MultiLineString","coordinates":[[[121.078743,40.9464990000002],[120.991585,40.895901]]]};2;
1008;1004;1005;NINGYUANZHONGZUOSUO Liaoning (宁远中左所) - LIANSHANYI Liaoning (连山驿);{"type":"MultiLineString","coordinates":[[[120.991585,40.895901],[120.848937787043,40.756000947569]]]};2;
1009;1005;1008;LIANSHANYI Liaoning (连山驿) - NINGYUANWEI Liaoning (宁远卫);{"type":"MultiLineString","coordinates":[[[120.848937787043,40.756000947569],[120.703437818338,40.6192279517906]]]};2;
1010;1006;1008;CAOZHUANGYI Liaoning (曹庄驿) - NINGYUANWEI Liaoning (宁远卫);{"type":"MultiLineString","coordinates":[[[120.703437818338,40.6192279517907],[120.570982755753,40.4799345140498]]]};2;
1011;1006;1007;CAOZHUANGYI Liaoning (曹庄驿) - NINGYUANZHONGYOUSUO Liaoning (宁远中右所);{"type":"MultiLineString","coordinates":[[[120.570982755753,40.4799345140498],[120.5,40.4333343505859]]]};2;
1012;1003;1007;DONGGUANYI Liaoning (东关驿) - NINGYUANZHONGYOUSUO Liaoning (宁远中右所);{"type":"MultiLineString","coordinates":[[[120.5,40.4333343505859],[120.447158863441,40.402405958574]]]};2;
1013;1002;1003;GUANGNINGZHONGHOUSUO Liaoning (广宁中后所) - DONGGUANYI Liaoning (东关驿);{"type":"MultiLineString","coordinates":[[[120.447158863441,40.402405958574],[120.333030879864,40.3282619613105]]]};2;
1014;1001;1002;SHAHEYI Liaoning (沙河驿) - GUANGNINGZHONGHOUSUO Liaoning (广宁中后所);{"type":"MultiLineString","coordinates":[[[120.333030879864,40.3282619613105],[120.247355325768,40.2734891050922]]]};2;
1015;1000;1001;BEIYINZHANGBAO Liaoning (背阴障堡) - SHAHEYI Liaoning (沙河驿);{"type":"MultiLineString","coordinates":[[[120.247355325768,40.2734891050922],[120.099998474121,40.2000007629395]]]};2;
1016;999;1000;GAOLINGYI Liaoning (高岭驿) - BEIYINZHANGBAO Liaoning (背阴障堡);{"type":"MultiLineString","coordinates":[[[120.099998474121,40.2000007629395],[120.003854881241,40.1462817328904]]]};2;
1017;998;999;GUANGNINGZHONGQIANSUOYI Liaoning (广宁中前所) - GAOLINGYI Liaoning (高岭驿);{"type":"MultiLineString","coordinates":[[[120.003854881241,40.1462817328904],[119.952042,40.0910070000002]]]};2;
1018;578;998;YUGUANYI Hebei (榆关驿) - GUANGNINGZHONGQIANSUOYI Liaoning (广宁中前所);{"type":"MultiLineString","coordinates":[[[119.952042,40.0910070000002],[119.770241,40.010193]]]};2;
1019;904;905;YUNXIAOYI Fujian (云霄驿) - NANZHAOYI Fujian (南诏驿);{"type":"MultiLineString","coordinates":[[[117.328308,23.9595510000001],[117.174672820041,23.7047564085065]]]};2;
1020;406;905;SHANTOU Guangdong (汕头) - NANZHAOYI Fujian (南诏驿);{"type":"MultiLineString","coordinates":[[[117.174672820041,23.7047564085065],[116.682884,23.3639550000001]]]};2;
1021;352;1009;JINGZHOU Hunan (靖州) - TONGDAO Hunan (通道);{"type":"MultiLineString","coordinates":[[[109.694778,26.5757600000001],[109.625748,26.3194099999999]]]};2;MDYZK
1023;315;1009;GUNI Guangxi (古泥) - TONGDAO Hunan (通道);{"type":"MultiLineString","coordinates":[[[109.625748,26.3194099999999],[109.595757,25.785355]]]};2;MDYZK
1024;311;318;LIUZHOU Guangxi (柳州) - LUORONG Guangxi (洛容);{"type":"MultiLineString","coordinates":[[[109.6091,24.41452],[109.404396,24.3099880000001]]]};2;
1025;780;1011;LONGXIYI Chongqing (龙溪驿) - LIANGSHANYI Chongqing (梁山驿);{"type":"MultiLineString","coordinates":[[[107.788970999963,30.6666549999661],[107.676733679253,30.6624869372628]]]};2;MDYZ
1026;778;1012;JIXIANYI Chongqing (集贤驿) - NANGTUYI Chongqing (灢途驿);{"type":"MultiLineString","coordinates":[[[108.373596,30.812864],[108.297454999988,30.5949969999878]]]};2;MDYZK
1027;1012;1013;NANGTUYI Chongqing (灢途驿) - CAOXIYI  Chongqing (曹谿驿);{"type":"MultiLineString","coordinates":[[[108.297454999988,30.5949969999878],[108.202239999985,30.4237179999854]]]};2;MDYZK
1028;1013;1014;CAOXIYI  Chongqing (曹谿驿) - YUNGENYI Chongqing (云根驿);{"type":"MultiLineString","coordinates":[[[108.202239999985,30.4237179999854],[108.031577999978,30.2985779999797]]]};2;MDYZK
1029;1014;1015;YUNGENYI Chongqing (云根驿) - HUALINYI Chongqing (花林驿);{"type":"MultiLineString","coordinates":[[[108.031577999978,30.2985779999797],[107.883361999969,30.1376129999733]]]};2;MDYZK
1030;1015;1016;HUALINYI Chongqing (花林驿) - FENGLINGYI Chongqing (酆陵驿);{"type":"MultiLineString","coordinates":[[[107.883361999969,30.1376129999733],[107.714560999957,29.8873959999644]]]};2;MDYZK
1031;1017;1016;DONGQINGYI Chongqing (东青驿_ - FENGLINGYI Chongqing (酆陵驿);{"type":"MultiLineString","coordinates":[[[107.714560999957,29.8873959999644],[107.469626999932,29.9080559999452]]]};2;MDYZK
1032;1017;1018;DONGQINGYI Chongqing (东青驿_ - FULINGYI Chongqing (涪陵驿);{"type":"MultiLineString","coordinates":[[[107.469626999932,29.9080559999452],[107.390960999921,29.7027759999389]]]};2;MDYZK
1033;1018;1019;FULINGYI Chongqing (涪陵驿) - LINSHIYI Chongqing (蔺市驿);{"type":"MultiLineString","coordinates":[[[107.390960999921,29.7027759999389],[107.19399299989,29.6613769999163]]]};2;MDYZK
1034;1019;1020;LINSHIYI Chongqing (蔺市驿) - CHANGSHOUYI Chongqing (长寿驿);{"type":"MultiLineString","coordinates":[[[107.19399299989,29.6613769999163],[107.061149999864,29.833636999895]]]};2;MDYZK
1035;1021;1020;LONGXIYI Chongqing (龙溪驿) - CHANGSHOUYI Chongqing (长寿驿);{"type":"MultiLineString","coordinates":[[[107.061149999864,29.833636999895],[106.88425599982,29.6816609998656]]]};2;MDYZK
1036;1021;1022;LONGXIYI Chongqing (龙溪驿) - MUDONGYI Chongqing (木洞驿);{"type":"MultiLineString","coordinates":[[[106.88425599982,29.6816609998656],[106.840629999808,29.5705929998586]]]};2;MDYZK
1037;483;1022;BAXIAN Chongqing (巴县) - MUDONGYI Chongqing (木洞驿);{"type":"MultiLineString","coordinates":[[[106.840629999808,29.5705929998586],[106.552667,29.559972]]]};2;MDYZK
1038;479;826;WUPINGYI Sichuan (武平驿) - HANZIYI Sichuan (汉子驿);{"type":"MultiLineString","coordinates":[[[104.559530635111,32.4029233723207],[104.529723998609,32.4131549973258]]]};2;MDYZK
1039;170;496;ZHULUYI Hebei (逐鹿驿) - GAOBEIDIAN Hebei (高碑店);{"type":"MultiLineString","coordinates":[[[115.968147277832,39.4872207641602],[115.858864000091,39.3257599991559]]]};1;MDYZK
1040;167;496;XUANHUAYI Hebei (宣化驿) - GAOBEIDIAN Hebei (高碑店);{"type":"MultiLineString","coordinates":[[[115.858864000091,39.3257599991559],[115.774192810059,39.2695922851562]]]};1;MDYZK
1041;5;6;NANNING XIAN Yunnan (南宁县) - ZHANYI Yunnan (沾益);{"type":"MultiLineString","coordinates":[[[103.822113037109,25.6099281311035],[103.796775817871,25.4958438873291]]]};1;MDYZK
1042;5;6;NANNING XIAN Yunnan (南宁县) - ZHANYI Yunnan (沾益);{"type":"MultiLineString","coordinates":[[[103.822113037109,25.6099281311035],[103.796775817871,25.4958438873291]]]};2;MDYZK
17;177;185;LECHENG Hebei (乐城驿) - FUZHUANG Hebei (富庄驿);{"type":"MultiLineString","coordinates":[[[116.114898681641,38.1906967163086],[116.285118103027,38.0170440673828]]]};1;1903 atlas
18;185;506;FUZHUANG Hebei (富庄驿) - JIANQIAOZHEN Hebei (建桥镇);{"type":"MultiLineString","coordinates":[[[116.285118103027,38.0170440673829],[116.272868000173,37.9488879987471]]]};1;1903 atlas
19;179;182;FUCHENG Hebei (阜城驿) - DONGGUANG Hebei (东光驿);{"type":"MultiLineString","coordinates":[[[116.144706726074,37.8681793212891],[116.258102416992,37.6880073547363]]]};1;
20;182;186;DONGGUANG Hebei (东光驿) - ANDE Shandong (安德);{"type":"MultiLineString","coordinates":[[[116.258102416992,37.6880073547363],[116.287414550781,37.4516448974609]]]};1;MDYZK
21;186;189;ANDE Shandong (安德) - TAOYUAN Shandong (桃源驿);{"type":"MultiLineString","coordinates":[[[116.287414550781,37.4516448974609],[116.429069519043,37.1577339172363]]]};1;MDYZK
22;189;192;TAOYUAN Shandong (桃源驿) - LIUPU Shandong (刘普驿);{"type":"MultiLineString","coordinates":[[[116.429069519043,37.1577339172363],[116.652389526367,36.9453582763672]]]};1;MDYZK
23;195;201;YANCHENG Shandong (宴城驿) - TANGCHENGYI Shandong (谭城驿);{"type":"MultiLineString","coordinates":[[[116.780632019043,36.7010765075684],[117.001487731934,36.6501312255859]]]};1;MDYZK
24;156;158;YONGDING Hebei (永定驿) - DICHENG Hebei (翟城驿);{"type":"MultiLineString","coordinates":[[[115.133422851562,38.705265045166],[114.975044250488,38.5200614929199]]]};1;
25;151;156;XILE Hebei (西乐驿) - YONGDING Hebei (永定驿);{"type":"MultiLineString","coordinates":[[[114.975044250488,38.5200614929199],[114.787605285645,38.3950424194336]]]};1;
26;144;151;HENGSHANYI Hebei (恒山驿) - XILE Hebei (西乐驿);{"type":"MultiLineString","coordinates":[[[114.787605285645,38.3950424194337],[114.56364440918,38.1401100158692]]]};1;1903 atlas
27;145;149;GUANCHENG Hebei (关城驿) - ZHAOZHOU Hebei (鄗城驿);{"type":"MultiLineString","coordinates":[[[114.652694702148,37.8857803344727],[114.772178649902,37.7529258728027]]]};1;MDYZK
28;143;146;ZHONGQIUYI Hebei (中丘驿) - HUAISHUI Hebei (槐水驿);{"type":"MultiLineString","coordinates":[[[114.68058013916,37.4946899414062],[114.511863708496,37.2950019836427]]]};1;MDYZK
31;140;517;CIZHOU Hebei (磁州) - MATOU Hebei (码头);{"type":"MultiLineString","coordinates":[[[114.423614501953,36.4736099243165],[114.374244689942,36.359043121338]]]};1;
977;961;969;BOLANYI Liaoning (孛兰驿) - LUANGUYI Liaoning (栾古驿);{"type":"MultiLineString","coordinates":[[[121.956467,39.3900340000002],[121.870128,39.5123400000001]]]};2;
978;969;970;LUANGUYI Liaoning (栾古驿) - FUZHOUYI Liaoning (复州驿);{"type":"MultiLineString","coordinates":[[[121.870128,39.5123400000001],[121.711601,39.7337380000001]]]};2;
979;970;971;FUZHOUYI Liaoning (复州驿) - WUSHIZHAIYI Liaoning (五十寨驿);{"type":"MultiLineString","coordinates":[[[121.711601,39.7337380000001],[121.992362417319,40.0423199158061]]]};2;
980;971;972;WUSHIZHAIYI Liaoning (五十寨驿) - XIONGYUEYI Liaoning (熊岳驿);{"type":"MultiLineString","coordinates":[[[121.992362417319,40.0423199158061],[122.127632,40.1773680000002]]]};2;
